"","stno","east","north","t","y"
"6894",294,56395.2069688312,304909.508772948,23,57.3241593920474
"7194",294,56395.2069688312,304909.508772948,24,54.1256351054677
"7494",294,56395.2069688312,304909.508772948,25,47.8478556050393
"7794",294,56395.2069688312,304909.508772948,26,66.682394027657
"8094",294,56395.2069688312,304909.508772948,27,59.3595893450619
"8394",294,56395.2069688312,304909.508772948,28,110.119938814301
"8694",294,56395.2069688312,304909.508772948,29,68.0975374197519
"8994",294,56395.2069688312,304909.508772948,30,78.6845883736938
"9294",294,56395.2069688312,304909.508772948,31,65.817712347097
"9594",294,56395.2069688312,304909.508772948,32,59.9215859996139
"9894",294,56395.2069688312,304909.508772948,33,105.123339544406
"10194",294,56395.2069688312,304909.508772948,34,67.2522795014061
"10494",294,56395.2069688312,304909.508772948,35,65.2010990766125
"10794",294,56395.2069688312,304909.508772948,36,119.096159167291
"11094",294,56395.2069688312,304909.508772948,37,81.83586999482
"11394",294,56395.2069688312,304909.508772948,38,154.327933859242
"11694",294,56395.2069688312,304909.508772948,39,110.868342509959
"11994",294,56395.2069688312,304909.508772948,40,72.6606007604691
"12294",294,56395.2069688312,304909.508772948,41,75.4239414574336
"12594",294,56395.2069688312,304909.508772948,42,71.1760335568649
"12894",294,56395.2069688312,304909.508772948,43,54.854537251406
"13194",294,56395.2069688312,304909.508772948,44,76.2780332355647
"13494",294,56395.2069688312,304909.508772948,45,118.171493785016
"13794",294,56395.2069688312,304909.508772948,46,172.991009404357
"14094",294,56395.2069688312,304909.508772948,47,83.0698162948098
"14394",294,56395.2069688312,304909.508772948,48,157.643356578907
"14694",294,56395.2069688312,304909.508772948,49,127.86666978068
"14994",294,56395.2069688312,304909.508772948,50,75.5429637278244
"15294",294,56395.2069688312,304909.508772948,51,77.4347608577342
"15594",294,56395.2069688312,304909.508772948,52,141.533610838953
"15894",294,56395.2069688312,304909.508772948,53,78.7429815818147
"16194",294,56395.2069688312,304909.508772948,54,146.300858419885
"16494",294,56395.2069688312,304909.508772948,55,63.743209106332
"16794",294,56395.2069688312,304909.508772948,56,94.6576791250973
"17094",294,56395.2069688312,304909.508772948,57,78.4908742821572
"17394",294,56395.2069688312,304909.508772948,58,68.6958426062806
"17694",294,56395.2069688312,304909.508772948,59,74.181708177211
"17994",294,56395.2069688312,304909.508772948,60,53.004465009594
"18294",294,56395.2069688312,304909.508772948,61,61.1852948601627
"18594",294,56395.2069688312,304909.508772948,62,60.676412066524
"18894",294,56395.2069688312,304909.508772948,63,62.2381360698376
"19194",294,56395.2069688312,304909.508772948,64,65.4767928943101
"19494",294,56395.2069688312,304909.508772948,65,107.56478040952
"19794",294,56395.2069688312,304909.508772948,66,100.256629899959
"20094",294,56395.2069688312,304909.508772948,67,139.61798504245
"20394",294,56395.2069688312,304909.508772948,68,209.170944229116
"20694",294,56395.2069688312,304909.508772948,69,204.881240463693
"20994",294,56395.2069688312,304909.508772948,70,193.818232120462
"21294",294,56395.2069688312,304909.508772948,71,160.995836488342
"21594",294,56395.2069688312,304909.508772948,72,157.766529508179
"21894",294,56395.2069688312,304909.508772948,73,165.461511121867
"22194",294,56395.2069688312,304909.508772948,74,173.777471540808
"22494",294,56395.2069688312,304909.508772948,75,98.6096302256896
"22794",294,56395.2069688312,304909.508772948,76,48.7225441933461
"23094",294,56395.2069688312,304909.508772948,77,59.8222377228295
"23394",294,56395.2069688312,304909.508772948,78,125.892076982196
"23694",294,56395.2069688312,304909.508772948,79,150.695156013654
"23994",294,56395.2069688312,304909.508772948,80,130.773913508506
"24294",294,56395.2069688312,304909.508772948,81,60.2035967096015
"24594",294,56395.2069688312,304909.508772948,82,157.547532544381
"24894",294,56395.2069688312,304909.508772948,83,94.7249626088044
"25194",294,56395.2069688312,304909.508772948,84,115.23932555849
"25494",294,56395.2069688312,304909.508772948,85,214.355290661225
"25794",294,56395.2069688312,304909.508772948,86,204.520009782782
"26094",294,56395.2069688312,304909.508772948,87,168.409452663371
"26394",294,56395.2069688312,304909.508772948,88,210.252049287802
"26694",294,56395.2069688312,304909.508772948,89,176.070696553132
"26994",294,56395.2069688312,304909.508772948,90,205.274537408138
"27294",294,56395.2069688312,304909.508772948,91,153.742557486411
"27594",294,56395.2069688312,304909.508772948,92,249.404594564301
"27894",294,56395.2069688312,304909.508772948,93,201.496912269831
"28194",294,56395.2069688312,304909.508772948,94,281.814619812871
"28494",294,56395.2069688312,304909.508772948,95,305.56223390643
"28794",294,56395.2069688312,304909.508772948,96,194.417853533816
"29094",294,56395.2069688312,304909.508772948,97,287.175506894312
"29394",294,56395.2069688312,304909.508772948,98,209.391465871938
"29694",294,56395.2069688312,304909.508772948,99,202.537737832472
"29994",294,56395.2069688312,304909.508772948,100,162.647045824998
"30294",294,56395.2069688312,304909.508772948,101,194.941234858031
"30594",294,56395.2069688312,304909.508772948,102,227.813551924209
"30894",294,56395.2069688312,304909.508772948,103,201.564661692776
"31194",294,56395.2069688312,304909.508772948,104,190.756653265589
"31494",294,56395.2069688312,304909.508772948,105,140.72237304901
"31794",294,56395.2069688312,304909.508772948,106,105.345225805467
"32094",294,56395.2069688312,304909.508772948,107,88.222486550504
"32394",294,56395.2069688312,304909.508772948,108,90.7400173397658
"32694",294,56395.2069688312,304909.508772948,109,71.3380591739546
"32994",294,56395.2069688312,304909.508772948,110,74.5173413019174
"33294",294,56395.2069688312,304909.508772948,111,50.2680744930988
"33594",294,56395.2069688312,304909.508772948,112,67.4254298042576
"33894",294,56395.2069688312,304909.508772948,113,58.5574802174541
"34194",294,56395.2069688312,304909.508772948,114,82.1088873949978
"34494",294,56395.2069688312,304909.508772948,115,139.604678810297
"34794",294,56395.2069688312,304909.508772948,116,85.1660253343759
"35094",294,56395.2069688312,304909.508772948,117,194.813032370808
"35394",294,56395.2069688312,304909.508772948,118,231.030692861611
"35694",294,56395.2069688312,304909.508772948,119,258.090547775762
"35994",294,56395.2069688312,304909.508772948,120,248.583441514113
"295",295,347327.076271422,367809.849184625,1,135.810252928772
"595",295,347327.076271422,367809.849184625,2,135.306573622712
"895",295,347327.076271422,367809.849184625,3,94.2852965511052
"1195",295,347327.076271422,367809.849184625,4,46.2155207753505
"1495",295,347327.076271422,367809.849184625,5,12.2867379308339
"1795",295,347327.076271422,367809.849184625,6,5.27248262149534
"2095",295,347327.076271422,367809.849184625,7,34.6587404895819
"2395",295,347327.076271422,367809.849184625,8,68.9011604110484
"2695",295,347327.076271422,367809.849184625,9,19.9543975412482
"2995",295,347327.076271422,367809.849184625,10,22.8467081317646
"3295",295,347327.076271422,367809.849184625,11,15.2677498317872
"3595",295,347327.076271422,367809.849184625,12,84.9955505940161
"3895",295,347327.076271422,367809.849184625,13,47.6636469019359
"4195",295,347327.076271422,367809.849184625,14,73.4607469874954
"4495",295,347327.076271422,367809.849184625,15,28.7142643358996
"4795",295,347327.076271422,367809.849184625,16,51.0357369265306
"5095",295,347327.076271422,367809.849184625,17,104.387804703204
"5395",295,347327.076271422,367809.849184625,18,162.70190915421
"5695",295,347327.076271422,367809.849184625,19,145.022300905751
"5995",295,347327.076271422,367809.849184625,20,143.350190906807
"6295",295,347327.076271422,367809.849184625,21,130.11639643404
"6595",295,347327.076271422,367809.849184625,22,88.1700212159534
"6895",295,347327.076271422,367809.849184625,23,66.9792805411659
"7195",295,347327.076271422,367809.849184625,24,13.5291941620636
"7495",295,347327.076271422,367809.849184625,25,8.13572002080787
"7795",295,347327.076271422,367809.849184625,26,23.555244982714
"8095",295,347327.076271422,367809.849184625,27,22.6065350887496
"8395",295,347327.076271422,367809.849184625,28,55.0018397952638
"8695",295,347327.076271422,367809.849184625,29,27.1368107787505
"8995",295,347327.076271422,367809.849184625,30,82.7858692766806
"9295",295,347327.076271422,367809.849184625,31,58.2235935706193
"9595",295,347327.076271422,367809.849184625,32,26.647121275267
"9895",295,347327.076271422,367809.849184625,33,44.7763773310078
"10195",295,347327.076271422,367809.849184625,34,18.1983384408081
"10495",295,347327.076271422,367809.849184625,35,74.8592534202309
"10795",295,347327.076271422,367809.849184625,36,64.8844805645026
"11095",295,347327.076271422,367809.849184625,37,80.5773568424707
"11395",295,347327.076271422,367809.849184625,38,122.033984716541
"11695",295,347327.076271422,367809.849184625,39,96.4288393712338
"11995",295,347327.076271422,367809.849184625,40,48.6187784392919
"12295",295,347327.076271422,367809.849184625,41,51.9519693210104
"12595",295,347327.076271422,367809.849184625,42,31.2843289602929
"12895",295,347327.076271422,367809.849184625,43,11.322765671286
"13195",295,347327.076271422,367809.849184625,44,10.262981798502
"13495",295,347327.076271422,367809.849184625,45,60.5932848358885
"13795",295,347327.076271422,367809.849184625,46,124.56743756042
"14095",295,347327.076271422,367809.849184625,47,64.9351036644758
"14395",295,347327.076271422,367809.849184625,48,74.7543928048972
"14695",295,347327.076271422,367809.849184625,49,47.9125381403294
"14995",295,347327.076271422,367809.849184625,50,21.3522701153845
"15295",295,347327.076271422,367809.849184625,51,0.756858970187776
"15595",295,347327.076271422,367809.849184625,52,29.7148291753872
"15895",295,347327.076271422,367809.849184625,53,12.2823684964198
"16195",295,347327.076271422,367809.849184625,54,24.8553037924777
"16495",295,347327.076271422,367809.849184625,55,14.4384344825556
"16795",295,347327.076271422,367809.849184625,56,10.7359790415829
"17095",295,347327.076271422,367809.849184625,57,43.3548315754768
"17395",295,347327.076271422,367809.849184625,58,53.0243115363713
"17695",295,347327.076271422,367809.849184625,59,43.2042413059674
"17995",295,347327.076271422,367809.849184625,60,43.082145456669
"18295",295,347327.076271422,367809.849184625,61,39.0421961520479
"18595",295,347327.076271422,367809.849184625,62,30.9125605464437
"18895",295,347327.076271422,367809.849184625,63,30.7024493250198
"19195",295,347327.076271422,367809.849184625,64,52.5918838057963
"19495",295,347327.076271422,367809.849184625,65,84.6798619632978
"19795",295,347327.076271422,367809.849184625,66,62.3511300397456
"20095",295,347327.076271422,367809.849184625,67,49.531294973423
"20395",295,347327.076271422,367809.849184625,68,93.3933119099872
"20695",295,347327.076271422,367809.849184625,69,79.4969096520908
"20995",295,347327.076271422,367809.849184625,70,81.7177830032202
"21295",295,347327.076271422,367809.849184625,71,91.40864002164
"21595",295,347327.076271422,367809.849184625,72,108.739148307876
"21895",295,347327.076271422,367809.849184625,73,102.397219652163
"22195",295,347327.076271422,367809.849184625,74,49.2943945585585
"22495",295,347327.076271422,367809.849184625,75,51.3908969235334
"22795",295,347327.076271422,367809.849184625,76,12.2196458517694
"23095",295,347327.076271422,367809.849184625,77,19.6975229278606
"23395",295,347327.076271422,367809.849184625,78,79.403060032111
"23695",295,347327.076271422,367809.849184625,79,146.748668595717
"23995",295,347327.076271422,367809.849184625,80,101.076849514838
"24295",295,347327.076271422,367809.849184625,81,88.4006544331956
"24595",295,347327.076271422,367809.849184625,82,98.3326673945057
"24895",295,347327.076271422,367809.849184625,83,34.4542577382137
"25195",295,347327.076271422,367809.849184625,84,33.5898005044543
"25495",295,347327.076271422,367809.849184625,85,94.8825190292999
"25795",295,347327.076271422,367809.849184625,86,104.177291752841
"26095",295,347327.076271422,367809.849184625,87,110.115879007539
"26395",295,347327.076271422,367809.849184625,88,80.6083434877425
"26695",295,347327.076271422,367809.849184625,89,62.3085968316285
"26995",295,347327.076271422,367809.849184625,90,49.3020723358476
"27295",295,347327.076271422,367809.849184625,91,17.9199034975908
"27595",295,347327.076271422,367809.849184625,92,57.7549435403093
"27895",295,347327.076271422,367809.849184625,93,103.864714808889
"28195",295,347327.076271422,367809.849184625,94,165.498967157849
"28495",295,347327.076271422,367809.849184625,95,211.218478492188
"28795",295,347327.076271422,367809.849184625,96,134.4615960376
"29095",295,347327.076271422,367809.849184625,97,120.858146707656
"29395",295,347327.076271422,367809.849184625,98,112.90976664003
"29695",295,347327.076271422,367809.849184625,99,99.8517583269068
"29995",295,347327.076271422,367809.849184625,100,46.2160772583924
"30295",295,347327.076271422,367809.849184625,101,40.145666302684
"30595",295,347327.076271422,367809.849184625,102,51.2489943123373
"30895",295,347327.076271422,367809.849184625,103,47.4544566965198
"31195",295,347327.076271422,367809.849184625,104,66.4082504585652
"31495",295,347327.076271422,367809.849184625,105,46.5905238655764
"31795",295,347327.076271422,367809.849184625,106,36.2158436710594
"32095",295,347327.076271422,367809.849184625,107,35.8596866256259
"32395",295,347327.076271422,367809.849184625,108,17.1393139913581
"32695",295,347327.076271422,367809.849184625,109,9.23058223860899
"32995",295,347327.076271422,367809.849184625,110,25.2437643079002
"33295",295,347327.076271422,367809.849184625,111,1.51808344408474
"33595",295,347327.076271422,367809.849184625,112,2.19124891687148
"33895",295,347327.076271422,367809.849184625,113,2.39275480458502
"34195",295,347327.076271422,367809.849184625,114,0.315730411669799
"34495",295,347327.076271422,367809.849184625,115,48.119687783782
"34795",295,347327.076271422,367809.849184625,116,29.382011961904
"35095",295,347327.076271422,367809.849184625,117,94.2942011984053
"35395",295,347327.076271422,367809.849184625,118,160.024574829743
"35695",295,347327.076271422,367809.849184625,119,226.485020271508
"35995",295,347327.076271422,367809.849184625,120,253.634530841448
"296",296,143507.841278542,273114.479493764,1,240.65813882577
"596",296,143507.841278542,273114.479493764,2,332.25659850695
"896",296,143507.841278542,273114.479493764,3,292.929972496535
"1196",296,143507.841278542,273114.479493764,4,190.075191167013
"1496",296,143507.841278542,273114.479493764,5,102.062463006182
"1796",296,143507.841278542,273114.479493764,6,103.173971839088
